Telemetry_ID,Timestamp,Equipment_ID,Latitude,Longitude,Speed,Operating_Hours,Engine_Hours,Idle_Hours,Fuel_Used_Total,Fuel_Used_Last_24H,Fuel_Remaining_Percentage,DEF_Remaining_Percentage,Engine_Condition,Load_Count,Payload_Total,Diagnostic_Trouble_Code,GPS_Status,Ignition_Status
TEL-10639,2026-03-28 05:30:00,EQ-1031,40.594128,-122.401204,0.0,2166.8,2166.8,418.3,38926.8,2.4,50.1,55.8,GOOD,11,142.7,,ONLINE,OFF
TEL-10640,2026-03-28 06:00:00,EQ-1031,40.594128,-122.401204,0.0,2166.8,2166.8,418.3,38926.9,2.4,50.1,55.7,GOOD,11,142.7,,ONLINE,OFF
TEL-10641,2026-03-28 06:30:00,EQ-1031,40.594128,-122.401204,0.0,2166.8,2166.8,418.3,38927.0,2.4,50.0,55.6,GOOD,11,142.7,,ONLINE,OFF
TEL-10642,2026-03-28 07:00:00,EQ-1031,40.59359,-122.402511,29.4,2167.3,2167.3,418.8,38931.3,102.0,48.3,55.5,GOOD,12,155.8,,ONLINE,ON
TEL-10643,2026-03-28 07:30:00,EQ-1031,40.590756,-122.401146,23.2,2167.8,2167.8,418.9,38939.1,187.0,45.2,55.4,GOOD,12,166.2,,ONLINE,ON
TEL-10644,2026-03-28 08:00:00,EQ-1031,40.597651,-122.405101,3.6,2168.3,2168.3,419.4,38945.3,149.8,42.7,55.3,GOOD,12,171.8,,ONLINE,ON
TEL-10645,2026-03-28 08:30:00,EQ-1031,40.594128,-122.401204,0.0,2168.3,2168.3,419.4,38945.4,2.4,42.7,55.2,GOOD,12,171.8,,ONLINE,OFF
TEL-10646,2026-03-28 09:00:00,EQ-1031,40.592614,-122.3975,31.6,2168.8,2168.8,419.4,38952.7,174.7,39.8,55.1,GOOD,13,183.5,,ONLINE,ON
TEL-10647,2026-03-28 09:30:00,EQ-1031,40.593619,-122.397541,25.9,2169.3,2169.3,419.6,38958.7,144.5,37.4,55.0,GOOD,14,189.3,,ONLINE,ON
TEL-10648,2026-03-28 10:00:00,EQ-1031,40.594128,-122.401204,0.0,2169.3,2169.3,419.6,38958.8,2.4,37.3,54.9,GOOD,14,189.3,,ONLINE,OFF
TEL-10649,2026-03-28 10:30:00,EQ-1031,40.59558,-122.399765,7.9,2169.8,2169.8,420.1,38965.3,156.5,34.7,54.8,WARNING,14,200.6,P0420,ONLINE,ON
TEL-10650,2026-03-28 11:00:00,EQ-1031,40.597425,-122.397815,3.1,2170.3,2170.3,420.2,38973.2,188.4,31.6,54.7,GOOD,15,206.6,,ONLINE,ON
TEL-10651,2026-03-28 11:30:00,EQ-1031,40.592302,-122.403632,30.5,2170.8,2170.8,420.7,38978.9,138.0,29.3,54.6,GOOD,15,209.3,,ONLINE,ON
TEL-10652,2026-03-28 12:00:00,EQ-1031,40.596261,-122.403224,7.5,2171.3,2171.3,420.8,38983.2,101.8,27.6,54.5,WARNING,16,223.4,P0087,ONLINE,ON
TEL-10653,2026-03-28 12:30:00,EQ-1031,40.594128,-122.401204,0.0,2171.3,2171.3,420.8,38983.3,2.4,27.5,54.4,GOOD,16,223.4,,ONLINE,OFF
TEL-10654,2026-03-28 13:00:00,EQ-1031,40.589417,-122.399869,33.4,2171.8,2171.8,421.3,38988.5,126.5,25.4,54.3,GOOD,16,227.1,,ONLINE,ON
TEL-10655,2026-03-28 13:30:00,EQ-1031,40.598807,-122.402471,28.0,2172.3,2172.3,421.4,38992.9,104.2,23.7,54.2,GOOD,17,241.5,,ONLINE,ON
TEL-10656,2026-03-28 14:00:00,EQ-1031,40.58973,-122.396986,3.9,2172.8,2172.8,421.5,38999.4,155.5,21.1,54.1,GOOD,18,254.1,,ONLINE,ON
TEL-10657,2026-03-28 14:30:00,EQ-1031,40.590025,-122.39922,29.8,2173.3,2173.3,422.0,39004.0,111.6,19.2,54.0,GOOD,19,257.3,,ONLINE,ON
TEL-10658,2026-03-28 15:00:00,EQ-1031,40.591858,-122.399581,28.6,2173.8,2173.8,422.2,39010.6,157.0,16.6,53.9,GOOD,20,257.5,,ONLINE,ON
TEL-10659,2026-03-28 15:30:00,EQ-1031,40.59326,-122.397251,23.5,2174.3,2174.3,422.7,39016.5,141.8,14.3,53.8,GOOD,20,265.6,,ONLINE,ON
TEL-10660,2026-03-28 16:00:00,EQ-1031,40.594128,-122.401204,0.0,2174.3,2174.3,422.7,39016.6,2.4,14.2,53.7,GOOD,20,265.6,,ONLINE,OFF
TEL-10661,2026-03-28 16:30:00,EQ-1031,40.591058,-122.40611,15.1,2174.8,2174.8,422.8,39024.5,190.6,11.0,53.6,GOOD,21,268.5,,ONLINE,ON
TEL-10662,2026-03-28 17:00:00,EQ-1031,40.594056,-122.399164,22.8,2175.3,2175.3,422.9,39032.4,190.1,7.9,53.5,GOOD,22,270.2,,ONLINE,ON
TEL-10663,2026-03-28 17:30:00,EQ-1031,40.595158,-122.404449,18.8,2175.8,2175.8,423.4,39037.2,114.7,6.0,53.4,GOOD,22,283.4,,ONLINE,ON
TEL-10664,2026-03-28 18:00:00,EQ-1031,40.595935,-122.397373,11.4,2176.3,2176.3,423.4,39045.1,189.1,98.0,53.3,WARNING,22,296.2,P0300,ONLINE,ON
TEL-10665,2026-03-28 18:30:00,EQ-1031,40.589563,-122.398992,29.9,2176.8,2176.8,423.5,39051.2,145.7,95.6,53.2,WARNING,23,299.1,P0300,ONLINE,ON
TEL-10666,2026-03-28 19:00:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39051.3,2.4,95.5,53.1,WARNING,23,299.1,P0562,ONLINE,OFF
TEL-10667,2026-03-28 19:30:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39051.4,2.4,95.5,53.0,GOOD,23,299.1,,ONLINE,OFF
TEL-10668,2026-03-28 20:00:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39051.5,2.4,95.5,52.9,GOOD,23,299.1,,ONLINE,OFF
TEL-10669,2026-03-28 20:30:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39051.6,2.4,95.4,52.8,GOOD,23,299.1,,ONLINE,OFF
TEL-10670,2026-03-28 21:00:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39051.7,2.4,95.4,52.7,GOOD,23,299.1,,ONLINE,OFF
TEL-10671,2026-03-28 21:30:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39051.8,2.4,95.3,52.6,WARNING,23,299.1,P0300,ONLINE,OFF
TEL-10672,2026-03-28 22:00:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39051.9,2.4,95.3,52.5,GOOD,23,299.1,,ONLINE,OFF
TEL-10673,2026-03-28 22:30:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39052.0,2.4,95.3,52.4,GOOD,23,299.1,,ONLINE,OFF
TEL-10674,2026-03-28 23:00:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39052.1,2.4,95.2,52.3,GOOD,23,299.1,,ONLINE,OFF
TEL-10675,2026-03-28 23:30:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39052.2,2.4,95.2,52.2,GOOD,23,299.1,,ONLINE,OFF
TEL-10676,2026-03-29 00:00:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39052.3,2.4,95.1,52.1,GOOD,23,299.1,,OFFLINE,OFF
TEL-10677,2026-03-29 00:30:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39052.4,2.4,95.1,52.0,GOOD,23,299.1,,ONLINE,OFF
TEL-10678,2026-03-29 01:00:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39052.5,2.4,95.1,51.9,GOOD,23,299.1,,ONLINE,OFF
TEL-10679,2026-03-29 01:30:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39052.6,2.4,95.0,51.8,GOOD,23,299.1,,ONLINE,OFF
TEL-10680,2026-03-29 02:00:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39052.7,2.4,95.0,51.7,GOOD,23,299.1,,ONLINE,OFF
TEL-10681,2026-03-29 02:30:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39052.8,2.4,94.9,51.6,GOOD,23,299.1,,ONLINE,OFF
TEL-10682,2026-03-29 03:00:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39052.9,2.4,94.9,51.5,GOOD,23,299.1,,ONLINE,OFF
TEL-10683,2026-03-29 03:30:00,EQ-1031,40.92006,-122.047714,0.0,2176.8,2176.8,423.5,39053.0,2.4,94.9,51.4,WARNING,23,299.1,P0420,ONLINE,OFF
TEL-10684,2026-03-29 04:00:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39053.1,2.4,94.8,51.3,GOOD,23,299.1,,ONLINE,OFF
TEL-10685,2026-03-29 04:30:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39053.2,2.4,94.8,51.2,GOOD,23,299.1,,ONLINE,OFF
TEL-10686,2026-03-29 05:00:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39053.3,2.4,94.7,51.1,GOOD,23,299.1,,ONLINE,OFF
TEL-10687,2026-03-29 05:30:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39053.4,2.4,94.7,51.0,GOOD,23,299.1,,ONLINE,OFF
TEL-10688,2026-03-29 06:00:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39053.5,2.4,94.7,50.9,GOOD,23,299.1,,ONLINE,OFF
TEL-10689,2026-03-29 06:30:00,EQ-1031,40.594128,-122.401204,0.0,2176.8,2176.8,423.5,39053.6,2.4,94.6,50.8,GOOD,23,299.1,,ONLINE,OFF
TEL-10690,2026-03-29 07:00:00,EQ-1031,40.590552,-122.4018,29.3,2177.3,2177.3,424.0,39057.6,97.0,93.0,50.7,GOOD,23,302.1,,ONLINE,ON
TEL-10691,2026-03-29 07:30:00,EQ-1031,40.591088,-122.404443,9.6,2177.8,2177.8,424.5,39062.3,112.8,91.1,50.6,GOOD,23,307.8,,ONLINE,ON
TEL-10692,2026-03-29 08:00:00,EQ-1031,40.59854,-122.396433,6.1,2178.3,2178.3,424.6,39067.3,119.0,89.1,50.5,GOOD,23,309.6,,ONLINE,ON
TEL-10693,2026-03-29 08:30:00,EQ-1031,40.594128,-122.401204,0.0,2178.3,2178.3,424.6,39067.4,2.4,89.1,50.4,GOOD,23,309.6,,ONLINE,OFF
TEL-10694,2026-03-29 09:00:00,EQ-1031,40.590614,-122.403732,23.2,2178.8,2178.8,424.7,39073.7,152.4,86.6,50.3,GOOD,24,312.7,,ONLINE,ON
TEL-10695,2026-03-29 09:30:00,EQ-1031,40.59422,-122.401218,17.8,2179.3,2179.3,424.8,39079.7,144.7,84.1,50.2,GOOD,25,323.4,,ONLINE,ON
TEL-10696,2026-03-29 10:00:00,EQ-1031,40.591158,-122.397572,11.2,2179.8,2179.8,424.9,39086.1,152.2,81.6,50.1,GOOD,25,337.4,,ONLINE,ON
TEL-10697,2026-03-29 10:30:00,EQ-1031,40.594968,-122.401551,20.4,2180.3,2180.3,425.4,39090.4,104.2,79.9,50.0,GOOD,26,342.9,,ONLINE,ON
TEL-10698,2026-03-29 11:00:00,EQ-1031,40.598143,-122.403259,11.4,2180.8,2180.8,425.9,39096.2,138.5,77.6,49.9,GOOD,27,356.8,,ONLINE,ON
TEL-10699,2026-03-29 11:30:00,EQ-1031,40.592155,-122.398048,4.8,2181.3,2181.3,426.4,39101.0,115.2,75.6,49.8,GOOD,27,371.8,,ONLINE,ON
TEL-10700,2026-03-29 12:00:00,EQ-1031,40.593166,-122.402146,26.5,2181.8,2181.8,426.4,39106.2,124.8,73.6,49.7,GOOD,27,384.8,,ONLINE,ON
TEL-10701,2026-03-29 12:30:00,EQ-1031,40.593815,-122.39806,26.0,2182.3,2182.3,426.9,39111.1,118.3,71.6,49.6,GOOD,28,396.4,,ONLINE,ON
TEL-10702,2026-03-29 13:00:00,EQ-1031,40.598562,-122.406107,9.3,2182.8,2182.8,427.1,39116.6,132.0,69.4,49.5,GOOD,29,402.8,,ONLINE,ON
TEL-10703,2026-03-29 13:30:00,EQ-1031,40.590519,-122.396432,27.3,2183.3,2183.3,427.1,39123.0,152.4,66.8,49.4,GOOD,30,417.5,,ONLINE,ON
TEL-10704,2026-03-29 14:00:00,EQ-1031,40.598075,-122.405272,15.2,2183.8,2183.8,427.2,39127.4,106.3,65.1,49.3,GOOD,31,417.9,,ONLINE,ON
TEL-10705,2026-03-29 14:30:00,EQ-1031,40.592815,-122.406094,32.1,2184.3,2184.3,427.3,39132.6,123.8,63.0,49.2,GOOD,31,419.8,,ONLINE,ON
TEL-10706,2026-03-29 15:00:00,EQ-1031,40.597307,-122.399556,26.7,2184.8,2184.8,427.4,39137.4,115.9,61.1,49.1,GOOD,31,427.3,,ONLINE,ON
TEL-10707,2026-03-29 15:30:00,EQ-1031,40.597204,-122.400945,11.5,2185.3,2185.3,427.9,39142.0,109.7,59.3,49.0,GOOD,31,438.4,,ONLINE,ON
TEL-10708,2026-03-29 16:00:00,EQ-1031,40.597228,-122.404453,31.1,2185.8,2185.8,428.0,39148.8,164.4,56.5,48.9,GOOD,32,444.2,,ONLINE,ON
TEL-10709,2026-03-29 16:30:00,EQ-1031,40.590707,-122.397378,25.2,2186.3,2186.3,428.5,39155.6,163.0,53.8,48.8,GOOD,32,457.8,,ONLINE,ON
TEL-10710,2026-03-29 17:00:00,EQ-1031,40.596923,-122.402103,27.3,2186.8,2186.8,429.0,39161.1,131.3,51.6,48.7,GOOD,32,458.9,,ONLINE,ON
TEL-10711,2026-03-29 17:30:00,EQ-1031,40.778533,-121.976063,26.9,2187.3,2187.3,429.2,39168.5,178.1,48.6,48.6,GOOD,32,460.1,,ONLINE,ON
TEL-10712,2026-03-29 18:00:00,EQ-1031,40.595198,-122.404432,25.7,2187.8,2187.8,429.3,39173.6,122.9,46.6,48.5,GOOD,32,470.3,,ONLINE,ON
TEL-10713,2026-03-29 18:30:00,EQ-1031,40.596095,-122.397839,14.1,2188.3,2188.3,429.8,39177.7,99.4,44.9,48.4,GOOD,32,476.2,,ONLINE,ON
TEL-10714,2026-03-29 19:00:00,EQ-1031,40.594128,-122.401204,0.0,2188.3,2188.3,429.8,39177.8,2.4,44.9,48.3,WARNING,32,476.2,P0300,ONLINE,OFF
TEL-10715,2026-03-12 08:00:00,EQ-1016,36.737574,-119.773186,0.0,1436.6,1436.6,1067.6,18027.0,2.4,95.0,76.8,GOOD,0,0.0,,ONLINE,OFF
TEL-10716,2026-03-12 08:30:00,EQ-1016,36.733651,-119.774915,29.5,1437.1,1437.1,1068.1,18031.7,112.1,93.1,76.7,GOOD,1,14.1,,ONLINE,ON
TEL-10717,2026-03-12 09:00:00,EQ-1016,36.735736,-119.774294,9.4,1437.6,1437.6,1068.6,18037.1,130.3,90.9,76.6,GOOD,2,14.8,,ONLINE,ON
TEL-10718,2026-03-12 09:30:00,EQ-1016,36.737574,-119.773186,0.0,1437.6,1437.6,1068.6,18037.2,2.4,90.9,76.5,GOOD,2,14.8,,ONLINE,OFF
TEL-10719,2026-03-12 10:00:00,EQ-1016,36.735818,-119.771877,32.5,1438.1,1438.1,1069.1,18043.5,150.7,88.4,76.4,GOOD,2,19.8,,ONLINE,ON
TEL-10720,2026-03-12 10:30:00,EQ-1016,36.735925,-119.772101,31.2,1438.6,1438.6,1069.6,18048.7,126.5,86.3,76.3,GOOD,2,27.4,,ONLINE,ON
TEL-10721,2026-03-12 11:00:00,EQ-1016,36.734938,-119.773901,2.9,1439.1,1439.1,1070.1,18052.8,97.9,84.6,76.2,GOOD,3,31.8,,ONLINE,ON
TEL-10722,2026-03-12 11:30:00,EQ-1016,36.742033,-119.770793,9.1,1439.6,1439.6,1070.6,18057.0,99.6,83.0,76.1,GOOD,3,39.6,,ONLINE,ON
TEL-10723,2026-03-12 12:00:00,EQ-1016,36.737574,-119.773186,0.0,1439.6,1439.6,1070.6,18057.1,2.4,82.9,76.0,WARNING,3,39.6,P0562,ONLINE,OFF
TEL-10724,2026-03-12 12:30:00,EQ-1016,36.739769,-119.772105,32.0,1440.1,1440.1,1071.1,18063.7,159.8,80.3,75.9,GOOD,3,40.6,,ONLINE,ON
TEL-10725,2026-03-12 13:00:00,EQ-1016,36.73383,-119.776449,33.5,1440.6,1440.6,1071.6,18067.9,101.0,78.6,75.8,GOOD,3,47.0,,ONLINE,ON
TEL-10726,2026-03-12 13:30:00,EQ-1016,36.735605,-119.772422,7.8,1441.1,1441.1,1072.1,18072.7,115.0,76.7,75.7,GOOD,4,48.2,,ONLINE,ON
TEL-10727,2026-03-12 14:00:00,EQ-1016,36.737574,-119.773186,0.0,1441.1,1441.1,1072.1,18072.8,2.4,76.6,75.6,GOOD,4,48.2,,ONLINE,OFF
TEL-10728,2026-03-12 14:30:00,EQ-1016,36.741114,-119.770597,29.1,1441.6,1441.6,1072.6,18080.0,172.1,73.8,75.5,GOOD,4,52.1,,OFFLINE,ON
TEL-10729,2026-03-12 15:00:00,EQ-1016,36.733941,-119.773493,17.2,1442.1,1442.1,1073.1,18085.5,132.0,71.6,75.4,GOOD,5,59.5,,ONLINE,ON
TEL-10730,2026-03-12 15:30:00,EQ-1016,36.737574,-119.773186,0.0,1442.1,1442.1,1073.1,18085.6,2.4,71.5,75.3,GOOD,5,59.5,,ONLINE,OFF
TEL-10731,2026-03-12 16:00:00,EQ-1016,36.73823,-119.776244,15.8,1442.6,1442.6,1073.6,18089.8,99.8,69.9,75.2,GOOD,6,67.1,,ONLINE,ON
TEL-10732,2026-03-12 16:30:00,EQ-1016,36.739931,-119.775762,24.9,1443.1,1443.1,1074.1,18096.6,163.0,67.1,75.1,WARNING,6,71.0,P0217,ONLINE,ON
TEL-10733,2026-03-12 17:00:00,EQ-1016,36.740989,-119.778063,24.6,1443.6,1443.6,1074.6,18101.6,120.5,65.1,75.0,GOOD,7,81.6,,ONLINE,ON
TEL-10734,2026-03-12 17:30:00,EQ-1016,36.737574,-119.773186,0.0,1443.6,1443.6,1074.6,18101.7,2.4,65.1,74.9,GOOD,7,81.6,,ONLINE,OFF
TEL-10735,2026-03-12 18:00:00,EQ-1016,36.739913,-119.770661,18.8,1444.1,1444.1,1075.1,18107.8,147.1,62.6,74.8,GOOD,8,93.8,,ONLINE,ON
TEL-10736,2026-03-12 18:30:00,EQ-1016,36.938094,-119.475669,9.3,1444.6,1444.6,1075.6,18114.8,167.8,59.8,74.7,WARNING,9,104.8,P0562,ONLINE,ON
TEL-10737,2026-03-12 19:00:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18114.9,2.4,59.8,74.6,GOOD,9,104.8,,ONLINE,OFF
TEL-10738,2026-03-12 19:30:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18115.0,2.4,59.8,74.5,GOOD,9,104.8,,ONLINE,OFF
TEL-10739,2026-03-12 20:00:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18115.1,2.4,59.7,74.4,GOOD,9,104.8,,ONLINE,OFF
TEL-10740,2026-03-12 20:30:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18115.2,2.4,59.7,74.3,GOOD,9,104.8,,ONLINE,OFF
TEL-10741,2026-03-12 21:00:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18115.3,2.4,59.6,74.2,GOOD,9,104.8,,ONLINE,OFF
TEL-10742,2026-03-12 21:30:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18115.4,2.4,59.6,74.1,WARNING,9,104.8,P0017,ONLINE,OFF
TEL-10743,2026-03-12 22:00:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18115.5,2.4,59.6,74.0,GOOD,9,104.8,,ONLINE,OFF
TEL-10744,2026-03-12 22:30:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18115.6,2.4,59.5,73.9,GOOD,9,104.8,,ONLINE,OFF
TEL-10745,2026-03-12 23:00:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18115.7,2.4,59.5,73.8,GOOD,9,104.8,,ONLINE,OFF
TEL-10746,2026-03-12 23:30:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18115.8,2.4,59.4,73.7,GOOD,9,104.8,,ONLINE,OFF
TEL-10747,2026-03-13 00:00:00,EQ-1016,37.148736,-119.502643,0.0,1444.6,1444.6,1075.6,18115.9,2.4,59.4,73.6,GOOD,9,104.8,,ONLINE,OFF
TEL-10748,2026-03-13 00:30:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18116.0,2.4,59.4,73.5,GOOD,9,104.8,,ONLINE,OFF
TEL-10749,2026-03-13 01:00:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18116.1,2.4,59.3,73.4,GOOD,9,104.8,,ONLINE,OFF
TEL-10750,2026-03-13 01:30:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18116.2,2.4,59.3,73.3,GOOD,9,104.8,,OFFLINE,OFF
TEL-10751,2026-03-13 02:00:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18116.3,2.4,59.2,73.2,GOOD,9,104.8,,ONLINE,OFF
TEL-10752,2026-03-13 02:30:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18116.4,2.4,59.2,73.1,GOOD,9,104.8,,ONLINE,OFF
TEL-10753,2026-03-13 03:00:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18116.5,2.4,59.2,73.0,GOOD,9,104.8,,ONLINE,OFF
TEL-10754,2026-03-13 03:30:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18116.6,2.4,59.1,72.9,GOOD,9,104.8,,ONLINE,OFF
TEL-10755,2026-03-13 04:00:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18116.7,2.4,59.1,72.8,WARNING,9,104.8,P0300,ONLINE,OFF
TEL-10756,2026-03-13 04:30:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18116.8,2.4,59.0,72.7,GOOD,9,104.8,,ONLINE,OFF
TEL-10757,2026-03-13 05:00:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18116.9,2.4,59.0,72.6,GOOD,9,104.8,,ONLINE,OFF
TEL-10758,2026-03-13 05:30:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18117.0,2.4,59.0,72.5,GOOD,9,104.8,,ONLINE,OFF
TEL-10759,2026-03-13 06:00:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18117.1,2.4,58.9,72.4,GOOD,9,104.8,,ONLINE,OFF
TEL-10760,2026-03-13 06:30:00,EQ-1016,36.737574,-119.773186,0.0,1444.6,1444.6,1075.6,18117.2,2.4,58.9,72.3,GOOD,9,104.8,,ONLINE,OFF
TEL-10761,2026-03-13 07:00:00,EQ-1016,36.740237,-119.772179,5.4,1445.1,1445.1,1076.1,18124.0,162.5,56.2,72.2,GOOD,10,114.6,,ONLINE,ON
TEL-10762,2026-03-13 07:30:00,EQ-1016,36.735484,-119.777072,33.9,1445.6,1445.6,1076.6,18129.7,138.0,53.9,72.1,GOOD,10,123.2,,ONLINE,ON
TEL-10763,2026-03-13 08:00:00,EQ-1016,36.738475,-119.776287,12.7,1446.1,1446.1,1077.1,18135.2,132.5,51.7,72.0,GOOD,10,131.0,,ONLINE,ON
TEL-10764,2026-03-13 08:30:00,EQ-1016,36.734021,-119.768757,9.7,1446.6,1446.6,1077.6,18140.8,133.9,49.4,71.9,GOOD,11,133.2,,ONLINE,ON
TEL-10765,2026-03-13 09:00:00,EQ-1016,36.742477,-119.776951,28.5,1447.1,1447.1,1078.1,18147.6,163.4,46.7,71.8,GOOD,11,140.6,,ONLINE,ON
TEL-10766,2026-03-13 09:30:00,EQ-1016,36.73468,-119.770859,14.7,1447.6,1447.6,1078.6,18155.5,190.1,43.5,71.7,GOOD,11,153.5,,ONLINE,ON
TEL-10767,2026-03-13 10:00:00,EQ-1016,36.73279,-119.774263,12.2,1448.1,1448.1,1079.1,18162.8,174.2,40.6,71.6,GOOD,12,159.4,,ONLINE,ON
TEL-10768,2026-03-13 10:30:00,EQ-1016,36.736512,-119.776877,11.7,1448.6,1448.6,1079.6,18169.6,163.0,37.9,71.5,GOOD,13,166.3,,ONLINE,ON
TEL-10769,2026-03-13 11:00:00,EQ-1016,36.734755,-119.770702,7.0,1449.1,1449.1,1080.1,18176.4,162.7,35.2,71.4,GOOD,13,176.5,,ONLINE,ON
TEL-10770,2026-03-13 11:30:00,EQ-1016,36.737574,-119.773186,0.0,1449.1,1449.1,1080.1,18176.5,2.4,35.2,71.3,GOOD,13,176.5,,ONLINE,OFF
TEL-10771,2026-03-13 12:00:00,EQ-1016,36.739075,-119.772252,34.2,1449.6,1449.6,1080.6,18181.2,113.3,33.3,71.2,GOOD,13,178.3,,ONLINE,ON
TEL-10772,2026-03-13 12:30:00,EQ-1016,36.740332,-119.768274,12.3,1450.1,1450.1,1081.1,18187.6,153.1,30.7,71.1,GOOD,14,182.4,,ONLINE,ON
TEL-10773,2026-03-13 13:00:00,EQ-1016,36.739262,-119.773089,14.4,1450.6,1450.6,1081.6,18192.1,107.5,28.9,71.0,WARNING,14,194.3,P0420,ONLINE,ON
TEL-10774,2026-03-13 13:30:00,EQ-1016,36.733568,-119.777551,18.2,1451.1,1451.1,1082.1,18198.6,157.9,26.3,70.9,GOOD,14,200.2,,ONLINE,ON
TEL-10775,2026-03-13 14:00:00,EQ-1016,36.737964,-119.769998,28.0,1451.6,1451.6,1082.6,18204.8,146.9,23.9,70.8,GOOD,14,202.9,,ONLINE,ON
TEL-10776,2026-03-13 14:30:00,EQ-1016,36.733862,-119.776124,8.3,1452.1,1452.1,1083.1,18211.0,149.3,21.4,70.7,GOOD,14,204.2,,ONLINE,ON
TEL-10777,2026-03-13 15:00:00,EQ-1016,36.739156,-119.775703,12.2,1452.6,1452.6,1083.6,18218.8,188.9,18.2,70.6,WARNING,15,206.3,P0420,ONLINE,ON
TEL-10778,2026-03-13 15:30:00,EQ-1016,36.73768,-119.771307,12.7,1453.1,1453.1,1084.1,18226.5,183.4,15.2,70.5,GOOD,15,210.8,,ONLINE,ON
TEL-10779,2026-03-13 16:00:00,EQ-1016,36.733859,-119.771963,33.6,1453.6,1453.6,1084.6,18232.9,153.8,12.6,70.4,WARNING,15,216.8,P0217,ONLINE,ON
TEL-10780,2026-03-13 16:30:00,EQ-1016,36.73328,-119.770859,10.8,1454.1,1454.1,1085.1,18238.6,136.8,10.3,70.3,GOOD,16,225.3,,ONLINE,ON
TEL-10781,2026-03-13 17:00:00,EQ-1016,36.740452,-119.774397,19.1,1454.6,1454.6,1085.6,18243.3,111.8,8.5,70.2,GOOD,16,235.6,,ONLINE,ON
TEL-10782,2026-03-13 17:30:00,EQ-1016,36.734037,-119.770205,13.2,1455.1,1455.1,1086.1,18247.6,104.6,6.7,70.1,GOOD,16,241.3,,ONLINE,ON
TEL-10783,2026-03-13 18:00:00,EQ-1016,36.740787,-119.77329,32.6,1455.6,1455.6,1086.6,18252.3,112.8,98.0,70.0,GOOD,17,250.4,,ONLINE,ON
